Year;Qtr;Risk Class;Type;Car-years of Exposure;Bodily Injury;Property Damage;Comprehensive;Collision;Personal Injury;Bodily Injury;Property Damage;Comprehensive;Collision;Personal Injury
2016;1;LMA;Personal;33.928;976;2.992;2.439;6.148;1.309;14.724.204;7.271.430;2.465.325;18.268.024;7.355.545
2016;1;SYL;Personal;3.245;113;331;390;444;143;1.242.954;993.292;373.902;1.418.958;617.655
2016;1;MYL;Personal;3.390;111;369;514;527;114;1.561.816;1.169.231;428.919;1.770.458;525.818
2016;1;MYH;Personal;9.795;282;976;1.989;2.251;211;5.384.646;4.314.856;2.577.125;6.717.282;1.250.088
2016;1;LML;Personal;26.201;193;2.375;4.940;3.843;842;2.899.118;4.962.305;4.734.584;8.681.987;4.055.263
2016;1;MSA;Personal;25.509;340;2.750;3.877;5.864;1.005;7.430.233;9.068.456;5.281.345;19.524.497;4.374.974
2016;1;LYA;Personal;6.707;189;764;1.042;1.118;386;4.135.084;2.423.822;904.199;3.850.735;2.742.960
2016;1;MMA;Personal;45.985;1.230;4.921;7.282;8.727;1.899;17.051.374;16.212.616;8.009.565;30.675.340;19.820.885
2016;1;LYH;Personal;4.917;157;565;636;1.079;223;2.595.296;1.793.265;809.927;3.358.299;1.666.932
2016;1;SSA;Personal;9.728;289;1.046;3.642;2.793;210;5.739.586;1.972.186;3.319.889;8.883.192;1.347.879
2016;1;MML;Personal;30.877;661;3.207;6.715;4.447;1.112;10.110.144;10.496.725;4.499.628;15.384.841;2.610.394
2016;1;LMH;Personal;21.030;286;2.702;4.317;5.348;848;10.970.005;9.656.354;4.001.076;20.619.914;8.987.009
2016;1;SSL;Personal;17.242;587;1.780;4.617;2.758;645;7.513.939;5.616.833;4.043.190;8.338.482;1.676.516
2016;1;SSH;Personal;16.753;475;2.175;2.864;3.182;456;6.761.186;9.046.356;2.861.485;15.046.651;1.839.367
2016;1;MMH;Personal;26.832;1.102;3.871;3.911;7.100;1.373;13.115.334;11.911.459;4.882.485;21.055.183;3.991.993
2016;1;SYA;Personal;7.797;320;1.114;386;1.162;169;4.821.998;4.184.181;381.119;3.670.611;992.915
2016;1;LSH;Personal;14.595;617;2.446;3.739;3.049;315;10.480.584;7.371.778;4.911.522;9.645.476;2.017.735
2016;1;SYH;Personal;7.587;334;1.368;997;2.499;42;4.334.252;3.557.000;1.534.292;6.670.459;183.881
2016;1;MSH;Personal;19.439;922;3.164;6.622;2.430;1.166;12.804.334;8.726.260;6.712.082;7.075.378;6.745.652
2016;1;SMH;Personal;14.424;468;2.353;4.916;5.550;698;6.283.014;8.593.657;3.406.366;21.259.396;2.141.260
2016;2;SML;Personal;22.196;141;2.454;1.279;4.235;588;2.216.549;4.389.744;1.775.891;7.021.288;1.977.445
2016;2;LSL;Personal;5.688;25;409;931;693;101;613.766;1.298.323;1.419.404;1.994.734;650.514
2016;2;MYA;Personal;5.513;107;635;352;1.814;673;1.076.951;1.998.650;290.370;5.311.059;3.374.221
2016;2;SMA;Personal;22.227;144;1.925;1.099;2.775;480;2.500.160;6.907.857;794.923;9.135.466;2.508.646
2016;2;MSL;Personal;17.328;183;1.415;3.620;2.164;382;4.142.564;4.623.093;7.161.480;6.983.504;1.174.238
2016;2;LYL;Personal;4.399;85;396;931;601;162;1.689.419;1.275.757;1.412.480;2.061.115;925.374
2016;2;LSA;Personal;27.799;392;3.069;2.535;5.378;880;11.994.644;8.408.435;3.488.964;13.281.324;8.391.891
2016;2;LMA;Personal;34.411;921;3.013;1.703;5.089;744;13.872.058;6.953.706;1.290.477;15.582.454;3.758.819
2016;2;SYL;Personal;3.297;117;327;389;427;146;1.395.272;985.874;352.308;1.281.447;595.824
2016;2;MYL;Personal;3.455;117;358;569;501;107;1.643.537;1.139.196;406.532;1.568.992;489.368
2016;2;MYH;Personal;9.935;304;1.051;3.295;2.287;831;5.787.685;4.408.555;3.200.111;7.032.453;4.417.134
2016;2;LML;Personal;26.868;195;2.114;6.802;3.112;816;3.215.462;4.339.191;6.212.295;5.586.829;4.035.833
2016;2;MSA;Personal;26.272;359;2.741;4.466;5.191;1.022;7.762.980;9.007.434;5.348.950;14.681.298;4.272.228
2016;2;LYA;Personal;6.764;210;806;1.146;1.152;334;4.398.437;2.603.089;1.015.838;3.870.284;3.053.027
2016;2;MMA;Personal;46.585;1.292;4.963;9.229;8.214;1.794;18.698.953;16.389.017;11.358.739;26.619.772;20.412.767
2016;2;LYH;Personal;4.981;161;582;784;953;219;2.725.712;1.796.819;824.301;2.795.574;1.881.649
2016;2;SSA;Personal;9.870;296;1.070;3.221;1.233;1.312;5.870.289;1.915.284;2.201.161;4.040.004;7.553.375
2016;2;MML;Personal;31.212;710;3.102;7.671;4.128;1.126;11.026.459;10.063.122;4.574.863;12.647.200;2.213.366
2016;2;LMH;Personal;21.249;312;2.678;5.462;4.488;873;12.619.149;9.904.055;4.871.218;15.656.778;9.497.244
2016;2;SSL;Personal;17.405;608;1.870;5.249;2.837;676;8.377.556;5.822.395;4.237.623;8.456.828;1.587.567
2016;2;SSH;Personal;17.028;501;2.311;4.833;3.322;505;7.690.175;9.572.234;10.741.988;14.791.246;1.985.863
2016;2;MMH;Personal;27.054;1.189;3.939;4.937;6.458;1.430;14.807.832;11.891.174;5.505.722;17.839.936;3.938.826
2016;2;SYA;Personal;7.913;322;1.127;392;1.731;625;4.846.600;4.018.951;289.836;5.634.474;3.308.043
2016;2;LSH;Personal;14.809;630;2.419;1.876;5.041;1.517;10.671.889;6.922.755;1.846.924;16.432.790;8.734.410
2016;2;SYH;Personal;7.707;365;1.414;1.221;2.677;50;4.046.468;3.689.435;1.947.045;6.815.133;296.356
2016;2;MSH;Personal;19.718;920;3.297;6.166;3.532;427;12.752.969;8.633.481;4.685.334;10.596.931;2.218.236
2016;2;SMH;Personal;14.761;528;2.378;5.804;4.308;630;7.074.391;8.727.255;3.897.569;14.829.620;2.109.777
2016;3;SML;Personal;22.361;144;2.528;1.462;4.420;610;2.720.552;4.653.824;2.880.708;7.806.551;2.033.568
2016;3;LSL;Personal;5.737;28;399;1.402;698;103;623.169;1.283.770;2.854.806;2.178.252;552.782
2016;3;MYA;Personal;5.560;103;672;577;968;499;1.265.814;2.162.936;578.846;2.964.349;2.536.883
2016;3;SMA;Personal;22.418;127;1.923;4.630;3.854;485;2.674.171;7.062.577;4.073.636;13.272.336;2.572.094
2016;3;MSL;Personal;17.390;177;1.457;3.443;2.303;400;3.908.759;4.997.194;6.489.381;8.045.478;1.356.791
2016;3;LYL;Personal;4.426;83;395;813;612;147;1.766.499;1.338.183;1.176.424;2.264.327;927.551
2016;3;LSA;Personal;28.049;347;3.238;2.563;5.451;879;10.970.321;8.921.366;3.855.901;14.165.939;7.810.894
2016;3;LMA;Personal;34.692;949;3.323;5.943;7.598;1.115;17.363.606;7.846.480;5.477.885;24.335.526;5.712.098
2016;3;SYL;Personal;3.336;114;333;461;451;154;1.417.227;1.028.885;469.890;1.383.812;601.211
2016;3;MYL;Personal;3.504;111;372;657;531;115;1.631.117;1.221.653;549.842;1.705.154;503.126
2016;3;MYH;Personal;10.017;303;988;496;2.271;333;7.019.840;4.242.485;585.526;7.304.232;1.797.231
2016;3;LML;Personal;27.223;206;2.198;8.733;3.295;718;3.330.349;4.695.503;10.725.246;6.509.235;3.860.463
2016;3;MSA;Personal;26.306;348;2.740;4.067;5.096;964;7.878.227;9.200.782;5.510.189;14.940.818;4.203.189
2016;3;LYA;Personal;6.820;213;781;1.196;1.146;490;4.310.853;2.619.903;1.231.399;3.842.992;4.606.549
2016;3;MMA;Personal;46.933;1.286;4.992;9.194;8.264;2.092;18.767.715;17.021.382;11.235.388;27.728.009;23.942.571
2016;3;LYH;Personal;5.035;152;601;742;944;238;2.664.715;1.870.152;815.491;2.872.341;2.297.806
2016;3;SSA;Personal;9.952;296;1.071;757;1.908;1.291;7.119.682;1.961.400;629.007;6.539.747;7.540.347
2016;3;MML;Personal;31.455;696;3.150;9.037;4.391;1.059;11.607.600;10.570.271;6.063.559;14.553.235;2.373.270
2016;3;LMH;Personal;21.401;283;2.744;4.793;4.499;932;10.578.434;10.407.634;4.748.694;16.449.812;9.734.839
2016;3;SSL;Personal;17.479;597;1.869;5.259;2.797;557;8.314.435;5.922.154;4.482.594;8.582.738;1.534.700
2016;3;SSH;Personal;17.208;524;2.385;3.914;3.328;593;8.022.726;10.301.516;4.960.302;15.365.858;2.270.446
2016;3;MMH;Personal;27.166;1.198;4.122;5.005;6.573;1.355;14.897.275;12.961.018;6.632.620;18.906.668;4.140.546
2016;3;SYA;Personal;7.981;327;1.086;1.192;2.385;172;5.983.993;3.962.836;1.073.338;8.119.715;925.990
2016;3;LSH;Personal;14.934;644;2.491;4.697;2.869;1.299;13.264.627;7.293.258;5.624.392;9.783.121;7.587.519
2016;3;SYH;Personal;7.758;369;1.492;1.299;2.696;39;4.933.722;4.156.616;2.213.546;6.370.730;273.345
2016;3;MSH;Personal;19.880;952;3.277;2.747;5.141;429;16.036.502;8.779.635;2.538.734;16.138.572;2.265.455
2016;3;SMH;Personal;15.004;507;2.297;5.775;4.133;671;6.863.752;8.779.009;5.689.001;15.096.006;1.952.448
2016;4;SML;Personal;22.558;157;2.481;1.454;4.410;540;2.590.160;4.479.267;2.508.094;8.013.411;1.783.099
2016;4;LSL;Personal;5.663;30;418;986;703;95;731.759;1.320.406;1.809.355;2.406.863;625.158
2016;4;MYA;Personal;5.564;103;671;276;2.135;162;1.034.175;2.365.688;294.797;6.157.433;833.206
2016;4;SMA;Personal;22.433;130;1.801;6.586;3.062;780;2.252.478;7.244.560;6.177.808;9.927.836;4.186.459
2016;4;MSL;Personal;17.421;170;1.449;2.743;2.199;354;3.702.072;4.991.863;5.262.204;8.153.105;1.322.879
2016;4;LYL;Personal;4.431;84;410;734;615;160;1.829.836;1.431.766;1.260.916;2.413.914;956.786
2016;4;LSA;Personal;28.198;358;3.259;2.437;5.374;959;11.159.018;9.212.543;4.620.102;14.361.095;8.669.178
2016;4;LMA;Personal;34.714;979;3.062;3.089;4.449;751;14.634.021;7.921.833;3.035.998;13.419.096;3.894.488
2016;4;SYL;Personal;3.343;113;335;411;460;140;1.462.492;1.062.571;524.537;1.558.413;602.667
2016;4;MYL;Personal;3.511;110;372;578;552;123;1.650.152;1.250.215;603.609;2.026.355;522.540
2016;4;MYH;Personal;10.023;292;980;1.138;1.252;960;5.515.563;4.610.697;1.432.931;3.793.610;5.238.691
2016;4;LML;Personal;26.882;202;2.092;6.699;3.310;743;3.344.766;4.480.598;7.671.159;7.138.584;4.072.739
2016;4;MSA;Personal;25.562;381;2.705;4.193;4.915;990;8.541.989;9.459.289;8.183.333;15.707.205;4.336.601
2016;4;LYA;Personal;6.887;217;789;1.065;1.166;478;4.499.146;2.647.389;1.021.047;4.161.291;3.576.503
2016;4;MMA;Personal;47.054;1.320;5.050;8.104;8.359;2.086;19.661.302;17.417.682;11.705.354;30.236.260;22.213.418
2016;4;LYH;Personal;5.055;164;596;734;913;269;2.873.123;2.030.169;1.226.880;2.938.486;2.252.216
2016;4;SSA;Personal;9.959;299;1.062;3.070;2.901;726;5.880.184;2.131.029;2.720.327;9.364.774;4.290.665
2016;4;MML;Personal;31.499;666;3.211;7.483;4.495;1.103;12.304.111;11.017.434;5.520.676;15.600.303;2.564.146
2016;4;LMH;Personal;21.378;312;2.655;3.993;4.363;919;12.264.243;10.301.004;5.594.777;17.176.073;9.389.890
2016;4;SSL;Personal;17.604;625;1.922;5.601;2.947;670;8.291.786;6.312.051;9.921.392;9.496.893;1.637.544
2016;4;SSH;Personal;17.387;541;2.377;3.597;3.283;586;8.581.593;10.265.317;5.897.970;15.855.760;2.177.059
2016;4;MMH;Personal;27.246;1.187;4.120;4.525;6.554;1.691;14.818.167;13.188.642;7.233.479;20.397.080;4.369.462
2016;4;SYA;Personal;7.986;324;1.057;2.648;2.039;173;4.845.014;4.226.618;2.541.460;6.536.907;939.402
2016;4;LSH;Personal;14.943;638;2.506;2.780;4.879;323;10.738.341;8.040.417;3.549.602;15.667.156;1.909.746
2016;4;SYH;Personal;7.779;388;1.402;1.157;2.577;46;4.656.932;3.808.654;1.942.196;7.244.272;311.622
2016;4;MSH;Personal;19.893;897;3.267;6.006;4.569;2.248;12.346.707;9.591.101;5.918.125;13.505.015;12.004.622
2016;4;SMH;Personal;15.073;509;2.449;4.268;4.206;680;7.325.100;9.471.406;4.387.999;16.794.296;1.876.543
2017;1;SML;Personal;22.768;126;2.586;1.544;4.607;566;2.163.360;4.912.382;2.719.428;8.270.528;1.921.497
2017;1;LSL;Personal;5.626;23;476;690;807;108;518.680;1.563.308;1.133.731;2.814.127;545.607
2017;1;MYA;Personal;5.565;105;673;340;1.744;472;1.058.320;2.378.411;393.218;5.077.615;2.719.295
2017;1;SMA;Personal;22.439;135;1.912;4.921;4.925;484;2.341.247;7.711.220;4.986.595;16.122.052;2.908.156
2017;1;MSL;Personal;17.383;172;1.480;2.367;2.365;384;3.781.700;5.068.573;3.337.757;8.494.092;1.549.317
2017;1;LYL;Personal;4.432;94;381;663;605;167;1.814.253;1.441.191;981.518;2.559.178;980.890
2017;1;LSA;Personal;28.251;348;3.267;2.434;5.588;923;10.370.533;9.507.200;4.132.751;14.838.915;8.960.029
2017;1;LMA;Personal;34.723;950;3.001;3.110;4.735;750;14.298.013;7.784.381;3.302.131;14.415.228;4.352.828
2017;1;SYL;Personal;3.329;114;352;409;507;151;1.424.313;1.155.777;433.754;1.774.532;688.802
2017;1;MYL;Personal;3.505;112;399;561;600;119;1.661.940;1.389.274;542.786;2.172.784;579.192
2017;1;MYH;Personal;10.026;289;1.015;1.406;2.329;240;5.498.180;4.788.376;1.913.403;7.120.286;1.465.112
2017;1;LML;Personal;26.765;172;2.259;5.307;3.717;801;3.121.467;4.970.444;5.171.371;8.480.364;4.475.368
2017;1;MSA;Personal;25.877;354;2.819;3.834;5.445;1.069;7.392.159;9.945.613;5.983.150;17.726.031;4.471.425
2017;1;LYA;Personal;6.879;210;831;1.220;1.213;393;4.350.161;2.844.217;1.115.928;4.261.382;3.186.058
2017;1;MMA;Personal;47.072;1.300;5.189;8.128;8.853;1.954;18.928.257;18.390.303;10.234.604;32.387.904;21.445.791
2017;1;LYH;Personal;5.077;144;604;690;1.043;262;2.719.512;2.027.177;992.406;3.396.262;2.338.887
2017;1;SSA;Personal;9.961;302;1.048;3.284;3.180;215;5.982.362;2.109.487;3.143.990;10.361.557;1.424.114
2017;1;MML;Personal;31.330;684;3.531;7.538;5.161;1.287;10.886.526;12.046.173;5.393.906;18.532.709;2.759.182
2017;1;LMH;Personal;21.323;280;2.651;4.213;4.576;919;10.943.440;10.433.136;4.611.530;18.140.017;9.581.180
2017;1;SSL;Personal;17.569;632;1.980;5.697;2.983;640;8.158.121;6.687.872;5.315.172;9.735.244;1.686.901
2017;1;SSH;Personal;17.495;525;2.474;3.945;3.523;556;8.011.562;11.001.393;6.597.174;16.766.145;2.261.181
2017;1;MMH;Personal;27.258;1.113;4.058;4.242;7.073;1.513;13.917.876;13.107.968;5.584.425;21.799.954;4.208.842
2017;1;SYA;Personal;7.988;320;1.115;644;2.410;172;4.819.922;4.466.403;667.956;7.800.681;1.048.190
2017;1;LSH;Personal;14.947;651;2.493;2.266;3.645;1.652;11.031.630;8.019.136;3.125.939;11.815.854;10.922.963
2017;1;SYH;Personal;7.827;358;1.475;1.127;2.860;41;4.026.799;4.132.926;1.742.155;7.617.050;234.674
2017;1;MSH;Personal;19.898;898;3.337;985;2.484;1.483;12.436.958;9.820.598;1.048.115;7.410.866;8.858.827
2017;1;SMH;Personal;14.981;567;2.472;4.771;4.307;707;7.662.780;9.730.603;3.422.281;17.008.426;2.065.127
2017;2;SML;Personal;22.948;137;2.601;1.497;4.522;579;2.116.288;4.804.792;2.248.882;8.698.467;2.029.336
2017;2;LSL;Personal;5.684;25;383;1.175;700;87;594.162;1.265.296;2.157.513;2.129.773;533.580
2017;2;MYA;Personal;5.618;103;683;968;1.418;121;995.053;2.113.705;840.774;4.178.052;581.968
2017;2;SMA;Personal;22.654;128;1.978;5.926;4.359;489;2.123.085;6.987.076;4.514.914;14.447.321;2.449.384
2017;2;MSL;Personal;17.457;171;1.386;4.911;2.212;502;4.192.129;4.760.631;11.482.566;7.710.394;1.476.856
2017;2;LYL;Personal;4.452;92;363;828;568;163;1.854.472;1.390.505;1.380.138;2.253.522;904.332
2017;2;LSA;Personal;28.428;352;3.145;2.478;5.419;949;11.899.511;9.163.573;3.238.414;13.739.504;9.117.132
2017;2;LMA;Personal;35.040;958;2.998;8.684;4.370;756;13.786.405;6.810.753;6.931.366;13.470.520;3.656.137
2017;2;SYL;Personal;3.361;115;346;439;468;168;1.422.498;1.140.874;396.058;1.503.833;688.257
2017;2;MYL;Personal;3.547;113;383;622;559;116;1.745.754;1.326.008;496.136;1.838.581;565.527
2017;2;MYH;Personal;10.118;294;1.017;501;2.504;438;5.355.296;4.202.453;512.763;7.752.964;2.230.925
2017;2;LML;Personal;27.337;183;2.047;6.689;3.212;755;3.467.044;4.565.686;6.005.839;6.275.831;4.088.419
2017;2;MSA;Personal;26.556;357;2.624;3.802;4.930;1.002;7.764.861;9.183.947;5.367.369;15.101.557;4.382.733
2017;2;LYA;Personal;6.888;219;826;1.266;1.197;418;4.513.847;2.862.168;1.159.081;4.145.336;3.273.208
2017;2;MMA;Personal;47.484;1.332;5.027;9.967;8.421;1.964;19.949.199;17.778.561;15.702.285;29.298.204;21.821.699
2017;2;LYH;Personal;5.122;152;588;743;941;251;3.012.619;2.030.419;895.481;2.769.118;2.371.475
2017;2;SSA;Personal;10.054;299;1.098;3.445;2.762;217;5.655.085;1.934.894;2.478.999;9.112.873;1.197.902
2017;2;MML;Personal;31.592;726;3.219;8.873;4.463;990;11.809.034;10.983.034;5.567.138;14.269.383;2.142.563
2017;2;LMH;Personal;21.463;295;2.604;4.446;4.380;869;12.317.223;10.248.627;4.457.963;16.312.574;9.580.336
2017;2;SSL;Personal;17.714;682;1.954;5.762;2.905;637;9.419.119;6.792.683;5.431.086;9.130.311;1.623.496
2017;2;SSH;Personal;17.683;526;2.361;8.928;3.388;529;8.628.484;10.415.069;29.539.735;15.794.199;2.224.113
2017;2;MMH;Personal;27.414;1.194;4.055;4.588;6.747;1.390;14.276.065;12.724.208;5.969.276;20.179.797;4.222.699
2017;2;SYA;Personal;8.064;321;1.139;1.194;1.735;174;4.613.421;3.996.353;930.771;5.686.433;883.675
2017;2;LSH;Personal;15.088;651;2.528;989;5.779;326;10.536.039;7.122.526;1.025.855;18.968.510;1.796.784
2017;2;SYH;Personal;7.898;359;1.462;1.170;2.824;39;4.340.702;4.016.754;1.891.073;7.318.401;341.277
2017;2;MSH;Personal;20.081;924;3.359;2.154;5.105;433;12.239.232;8.658.596;1.723.722;15.424.327;2.156.441
2017;2;SMH;Personal;15.089;529;2.369;5.092;4.250;731;7.720.034;9.377.946;3.506.559;15.062.463;2.045.620
2017;3;SML;Personal;23.062;120;2.557;1.616;4.666;614;2.067.599;4.847.553;3.261.572;8.903.586;2.013.351
2017;3;LSL;Personal;5.690;20;383;2.159;682;100;849.722;1.340.069;5.955.844;2.340.701;557.711
2017;3;MYA;Personal;5.648;102;683;939;1.737;268;1.207.668;2.143.209;934.274;4.863.126;1.328.699
2017;3;SMA;Personal;22.777;127;1.939;1.126;3.437;492;2.582.105;6.944.343;982.565;10.818.965;2.539.289
2017;3;MSL;Personal;17.482;179;1.468;3.836;2.346;533;4.492.849;5.087.961;8.110.592;8.374.201;1.487.348
2017;3;LYL;Personal;4.458;96;380;676;595;161;2.038.604;1.466.956;1.088.948;2.442.386;925.796
2017;3;LSA;Personal;28.558;315;3.270;2.557;5.635;968;9.486.602;9.325.146;4.085.977;15.180.186;8.986.346
2017;3;LMA;Personal;35.221;973;3.211;7.804;8.044;761;17.179.684;7.394.931;7.136.515;23.550.428;3.793.945
2017;3;SYL;Personal;3.382;110;352;477;474;145;1.455.809;1.141.310;482.174;1.568.036;651.770
2017;3;MYL;Personal;3.581;109;388;637;569;113;1.594.719;1.343.432;545.706;1.944.124;535.112
2017;3;MYH;Personal;10.170;305;1.032;3.088;2.139;220;6.808.165;4.322.674;3.618.122;6.287.876;1.152.314
2017;3;LML;Personal;27.574;171;2.158;8.105;3.309;673;3.330.249;4.877.130;9.497.542;6.982.302;4.037.642
2017;3;MSA;Personal;26.533;358;2.719;3.722;5.195;1.000;7.542.161;9.325.202;5.454.556;16.498.795;4.347.001
2017;3;LYA;Personal;6.914;217;811;1.262;1.207;430;4.473.214;2.843.886;1.330.237;4.322.620;3.374.145
2017;3;MMA;Personal;47.732;1.286;5.129;9.356;8.670;2.008;20.119.842;18.200.687;14.884.485;31.073.204;22.104.364
2017;3;LYH;Personal;5.173;156;632;744;1.009;269;2.875.993;2.119.403;939.073;3.311.516;2.193.889
2017;3;SSA;Personal;10.108;300;1.082;518;2.773;218;6.974.318;1.932.088;426.761;8.689.144;1.241.077
2017;3;MML;Personal;31.882;664;3.214;10.098;4.559;1.145;11.739.685;11.713.515;7.210.419;15.341.280;2.779.206
2017;3;LMH;Personal;21.592;294;2.747;4.337;4.618;886;11.648.700;10.801.187;4.553.773;18.447.028;9.583.315
2017;3;SSL;Personal;17.791;647;1.934;5.559;2.965;622;9.060.310;6.726.360;4.785.967;9.518.445;1.676.642
2017;3;SSH;Personal;17.791;513;2.443;4.045;3.518;550;8.911.456;10.746.366;6.225.259;16.903.752;2.285.670
2017;3;MMH;Personal;27.495;1.222;4.271;4.774;7.038;1.597;15.637.961;13.982.280;6.769.205;21.524.202;4.472.321
2017;3;SYA;Personal;8.108;329;1.099;1.519;1.839;824;5.806.168;3.911.025;1.357.083;5.724.304;4.306.704
2017;3;LSH;Personal;15.168;640;2.498;1.922;4.483;1.889;12.702.060;7.133.451;2.283.083;13.972.670;10.736.390
2017;3;SYH;Personal;7.916;391;1.561;1.316;2.879;39;5.017.132;4.510.087;2.623.351;7.619.233;267.824
2017;3;MSH;Personal;20.186;948;3.345;1.613;6.097;1.647;15.401.336;8.740.744;1.478.579;17.493.662;8.458.016
2017;3;SMH;Personal;15.292;507;2.371;4.457;4.333;700;7.500.820;9.252.792;3.370.419;16.563.118;1.928.163
2017;4;SML;Personal;23.246;147;2.554;1.380;4.456;596;2.475.972;4.939.899;2.494.737;8.973.942;1.985.400
2017;4;LSL;Personal;5.578;25;390;1.100;708;88;542.942;1.365.815;2.585.161;2.462.145;597.125
2017;4;MYA;Personal;5.644;108;703;448;1.432;158;1.031.893;2.493.952;464.185;4.185.552;783.744
2017;4;SMA;Personal;22.760;139;1.887;1.878;2.840;492;2.290.930;7.639.274;1.707.991;9.335.827;2.551.469
2017;4;MSL;Personal;17.442;200;1.463;2.906;2.282;444;4.720.484;5.294.154;6.154.953;8.588.469;1.431.350
2017;4;LYL;Personal;4.445;103;403;692;619;180;2.020.229;1.444.875;1.316.509;2.407.681;915.999
2017;4;LSA;Personal;28.711;315;3.259;2.549;5.541;996;10.111.933;9.534.223;5.144.611;15.020.991;8.646.891
2017;4;LMA;Personal;35.196;1.012;3.103;8.838;4.399;3.271;14.406.025;8.078.691;8.422.946;13.446.472;16.379.952
2017;4;SYL;Personal;3.373;110;339;429;489;147;1.329.133;1.180.525;527.274;1.677.216;678.711
2017;4;MYL;Personal;3.590;110;394;546;589;111;1.674.128;1.402.942;561.352;2.116.097;548.443
2017;4;MYH;Personal;10.163;323;1.032;1.282;1.386;936;5.824.359;4.885.523;1.565.375;4.256.349;4.934.267
2017;4;LML;Personal;27.100;182;2.201;6.857;3.461;855;3.367.951;5.014.551;9.161.288;7.940.127;4.186.233
2017;4;MSA;Personal;25.782;358;2.680;3.949;5.042;1.022;8.333.898;9.516.125;8.497.716;16.873.409;4.309.015
2017;4;LYA;Personal;6.975;223;805;1.133;1.196;399;5.004.908;2.875.792;1.335.415;4.219.601;3.141.480
2017;4;MMA;Personal;47.764;1.316;5.137;8.162;8.638;1.990;20.890.647;18.658.581;13.176.570;32.148.485;22.798.589
2017;4;LYH;Personal;5.204;158;617;725;974;280;3.179.680;2.096.900;1.357.025;3.230.140;2.237.698
2017;4;SSA;Personal;10.100;297;1.089;2.014;1.302;218;5.567.769;2.198.954;1.730.426;4.259.401;1.246.323
2017;4;MML;Personal;31.970;662;3.317;8.240;4.666;1.123;11.562.068;12.364.563;6.499.616;17.223.070;2.656.140
2017;4;LMH;Personal;21.593;299;2.668;3.863;4.557;908;12.480.662;10.754.615;5.492.614;18.128.931;10.217.646
2017;4;SSL;Personal;17.899;681;1.922;5.637;2.864;647;9.923.264;6.870.999;8.939.193;9.765.799;1.731.345
2017;4;SSH;Personal;17.906;534;2.452;3.576;3.537;536;9.918.830;11.029.089;6.825.907;17.329.499;2.211.591
2017;4;MMH;Personal;27.575;1.236;4.254;4.346;6.936;1.715;16.404.510;14.030.790;7.996.202;22.278.496;4.447.853
2017;4;SYA;Personal;8.102;325;1.111;2.393;1.385;175;4.623.688;4.467.072;2.227.732;4.502.231;917.470
2017;4;LSH;Personal;15.157;635;2.483;1.159;5.035;730;10.171.802;8.014.739;1.434.616;16.388.463;4.167.910
2017;4;SYH;Personal;7.938;366;1.544;1.082;2.828;83;4.521.592;4.275.279;2.049.708;7.319.278;364.841
2017;4;MSH;Personal;20.172;904;3.340;5.605;5.067;436;11.850.473;9.867.071;5.355.456;15.179.961;2.246.521
2017;4;SMH;Personal;15.399;536;2.390;3.723;4.266;632;7.765.002;9.513.786;3.621.159;16.905.791;1.760.745
2018;1;SML;Personal;23.384;139;2.545;1.559;4.652;624;2.369.022;4.965.894;2.763.598;8.725.605;2.025.130
2018;1;LSL;Personal;5.490;27;541;700;994;121;770.060;1.883.966;1.340.682;3.439.500;670.559
2018;1;MYA;Personal;5.633;105;681;426;1.712;417;1.094.813;2.503.797;484.402;4.913.836;2.553.574
2018;1;SMA;Personal;22.716;135;1.920;1.123;4.474;2.571;2.431.692;8.056.772;1.121.133;14.441.218;16.439.282
2018;1;MSL;Personal;17.324;182;1.429;2.846;2.302;463;3.940.864;5.219.658;4.998.470;8.329.974;1.530.288
2018;1;LYL;Personal;4.443;94;359;578;575;169;1.885.883;1.448.138;1.000.559;2.407.200;933.753
